ImageID,XMin,YMin,XMax,YMax,Labels
12aaa15fd899311b,0.74625,0.278719,0.84375,0.5,/m/04_r5c
12aaa15fd899311b,0.761875,0.160075,0.805,0.240113,/m/04_r5c
12aaa15fd899311b,0.79125,0.172316,0.883125,0.280603,/m/04_r5c
12aaa15fd899311b,0.8375,0.293785,0.999375,0.45951,/m/04_r5c
12aaa15fd899311b,0.876875,0.065913,0.9475,0.288136,/m/04_r5c
12aaa15fd899311b,0.929375,0.019774,0.999375,0.191149,/m/04_r5c
12aaa15fd899311b,0.0425,0.630885,0.2875,0.999058,/m/04_r5c
12aaa15fd899311b,0.330625,0.503766,0.34125,0.536723,/m/04_r5c
12aaa15fd899311b,0.335,0.513183,0.35375,0.546139,/m/04_r5c
12aaa15fd899311b,0.855625,0.327684,0.999375,0.998117,/m/04_r5c
12f270452effb284,0.0,0.003752,0.4675,0.313321,/m/021c5h
12f270452effb284,0.0,0.174484,0.999375,0.999062,/m/021c5h
12f270452effb284,0.036875,0.0,0.340625,0.30394,/m/021c5h
12f270452effb284,0.28,0.0,0.714375,0.326454,/m/021c5h
12f270452effb284,0.391875,0.15197,0.999375,0.370544,/m/021c5h
12f270452effb284,0.0,0.333959,0.551875,0.999062,/m/021c5h
12f270452effb284,0.413125,0.225141,0.999375,0.999062,/m/021c5h
130ffdd869b13fd2,0.294375,0.081111,0.673125,0.914444,/m/021c5h
133a71787013c179,0.347656,0.56162,0.554688,0.77993,/m/04_r5c
133a71787013c179,0.75293,0.628521,0.808594,0.739437,/m/04_r5c
133b5a7a99b9ce5b,0.676875,0.033771,0.845625,0.379925,/m/021c5h
133b5a7a99b9ce5b,0.0,0.0,0.999375,0.999062,/m/021c5h
134c0985e65c77cc,0.021875,0.021576,0.20625,0.269231,/m/021c5h
134c0985e65c77cc,0.17375,0.275797,0.550625,0.712008,/m/021c5h
134c0985e65c77cc,0.0,0.136023,0.999375,0.500938,/m/021c5h
134c0985e65c77cc,0.63375,0.13227,0.753125,0.27955,/m/021c5h
13805b3cfd0afd7b,0.0,0.214689,0.999375,0.590395,/m/04_r5c
13805b3cfd0afd7b,0.255785,0.538606,0.445278,0.854991,/m/04_r5c
1386069c377272c7,0.253125,0.406191,0.486875,0.690432,/m/021c5h
1386069c377272c7,0.0,0.0,0.3575,0.37242,/m/021c5h
1386069c377272c7,0.0,0.616323,0.396875,0.818011,/m/021c5h
1386069c377272c7,0.269375,0.32364,0.360625,0.41651,/m/021c5h
1386069c377272c7,0.3775,0.306754,0.7775,0.553471,/m/021c5h
1386069c377272c7,0.419375,0.298311,0.4775,0.38743,/m/021c5h
1386069c377272c7,0.76625,0.154784,0.89,0.245779,/m/021c5h
1386069c377272c7,0.8375,0.456848,0.8825,0.506567,/m/021c5h
1386069c377272c7,0.860625,0.060976,0.93125,0.168856,/m/021c5h
1386069c377272c7,0.863125,0.405253,0.899375,0.43621,/m/021c5h
1386069c377272c7,0.925,0.497186,0.949375,0.530019,/m/021c5h
1386069c377272c7,0.955625,0.443715,0.999375,0.530019,/m/021c5h
1386069c377272c7,0.97375,0.180113,0.999375,0.262664,/m/021c5h
1386069c377272c7,0.52,0.467167,0.6925,0.703565,/m/021c5h
13897cb129aebca2,0.193246,0.162673,0.72045,0.800126,/m/021c5h
138f365cc06e8bfa,0.26875,0.008403,0.681875,0.436975,/m/021c5h
13a20c6406e52487,0.0,0.0,0.78,0.999375,/m/021c5h
13a20c6406e52487,0.0025,0.113125,0.200833,0.383125,/m/021c5h
13ae312f6fb0b968,0.05,0.14,0.7525,0.931667,/m/021c5h
13ae312f6fb0b968,0.0,0.18,0.14375,0.455,/m/021c5h
13ae312f6fb0b968,0.07625,0.0,0.59375,0.226667,/m/021c5h
13ae312f6fb0b968,0.61375,0.0,0.99875,0.998333,/m/021c5h
13ae312f6fb0b968,0.89375,0.418333,0.95625,0.508333,/m/021c5h
13ae312f6fb0b968,0.95625,0.345,0.99375,0.498333,/m/021c5h
13aee8636967d76e,0.72375,0.84,0.790625,0.964167,/m/021c5h
13aee8636967d76e,0.741875,0.151667,0.984375,0.9425,/m/021c5h
13aee8636967d76e,0.0,0.0,0.999375,0.965,/m/021c5h
13fada80a7c1b54e,0.0,0.1175,0.638125,0.999167,/m/021c5h
13fada80a7c1b54e,0.565625,0.106667,0.999375,0.999167,/m/021c5h
1407b198a5b7cea3,0.23625,0.150833,0.77875,0.910833,/m/021c5h
1407b198a5b7cea3,0.0,0.040833,0.1275,0.303333,/m/021c5h
1407b198a5b7cea3,0.216875,0.113333,0.78625,0.893333,/m/021c5h
1407b198a5b7cea3,0.55,0.0,0.999375,0.41,/m/021c5h
1415f9582e53a837,0.719375,0.070322,0.98625,0.735399,/m/021c5h
1415f9582e53a837,0.3825,0.213349,0.571875,0.520858,/m/021c5h
1415f9582e53a837,0.0,0.482718,0.095625,0.998808,/m/021c5h
1415f9582e53a837,0.0,0.0,0.27625,0.275328,/m/021c5h
1415f9582e53a837,0.000625,0.168057,0.12375,0.282479,/m/021c5h
1415f9582e53a837,0.153125,0.22646,0.21625,0.292014,/m/021c5h
1415f9582e53a837,0.48125,0.064362,0.5825,0.538737,/m/021c5h
1415f9582e53a837,0.575,0.375447,0.665625,0.54112,/m/021c5h
1415f9582e53a837,0.615625,0.441001,0.69,0.524434,/m/021c5h
1415f9582e53a837,0.62875,0.510131,0.698125,0.589988,/m/021c5h
1415f9582e53a837,0.72375,0.504172,0.924375,0.712753,/m/021c5h
1415f9582e53a837,0.79,0.653159,0.89375,0.88081,/m/021c5h
1415f9582e53a837,0.88375,0.675805,0.94,0.883194,/m/021c5h
1415f9582e53a837,0.93375,0.717521,0.999375,0.846246,/m/021c5h
1415f9582e53a837,0.0575,0.348033,0.1725,0.533969,/m/021c5h
1415f9582e53a837,0.194375,0.333731,0.294375,0.543504,/m/021c5h
1415f9582e53a837,0.196875,0.199046,0.28,0.370679,/m/021c5h
1415f9582e53a837,0.3125,0.426698,0.3625,0.531585,/m/021c5h
143911221b1b3f74,0.0625,0.376173,0.64625,0.731707,/m/04_r5c
143911221b1b3f74,0.5775,0.359287,0.841875,0.894934,/m/04_r5c
146c05096967a0d7,0.12,0.45,0.998333,0.997917,/m/021c5h
1482734c63268d33,0.168945,0.144949,0.759766,0.956076,/m/021c5h
148ad91b35ba525b,0.62625,0.043548,0.799375,0.260484,/m/021c5h
148ad91b35ba525b,0.521875,0.216935,0.97875,0.931452,/m/021c5h
148ad91b35ba525b,0.403125,0.391935,0.4525,0.439516,/m/021c5h
148ad91b35ba525b,0.4525,0.310484,0.51,0.441935,/m/021c5h
148ad91b35ba525b,0.57375,0.006452,0.803125,0.281452,/m/021c5h
148ad91b35ba525b,0.0,0.0,0.281875,0.641935,/m/021c5h
148ad91b35ba525b,0.278125,0.002419,0.999375,0.58871,/m/021c5h
148ad91b35ba525b,0.445625,0.33629,0.5275,0.425806,/m/021c5h
148ad91b35ba525b,0.37125,0.473387,0.43125,0.602419,/m/021c5h
148ad91b35ba525b,0.39125,0.441129,0.45125,0.625,/m/021c5h
148ad91b35ba525b,0.421875,0.401613,0.53,0.691935,/m/021c5h
149661a7fa385507,0.029375,0.035647,0.5325,0.87242,/m/021c5h
149661a7fa385507,0.48125,0.000938,0.999375,0.938086,/m/021c5h
149661a7fa385507,0.085625,0.465291,0.17,0.56379,/m/021c5h
149661a7fa385507,0.204375,0.465291,0.31625,0.576923,/m/021c5h
149661a7fa385507,0.350625,0.457786,0.43375,0.560037,/m/021c5h
149661a7fa385507,0.57375,0.245779,0.82625,0.642589,/m/021c5h
14ccdad6baaee734,0.0,0.0,0.998438,0.998438,/m/021c5h
14ccdad6baaee734,0.120312,0.35,0.775,0.721875,/m/021c5h
14ccdad6baaee734,0.58125,0.464063,0.996875,0.782812,/m/021c5h
14fe37b390dc45e8,0.23625,0.165833,0.754375,0.674167,/m/021c5h
1515fbb9e2f3876a,0.085,0.363333,0.419375,0.571667,/m/04_r5c
1515fbb9e2f3876a,0.62625,0.373333,0.881875,0.5475,/m/04_r5c
152a3f3da07052eb,0.307692,0.165,0.883677,0.999167,/m/021c5h
1535755bbb1ef11f,0.097239,0.0,0.9988,0.9984,/m/04_r5c
153d277f6a43b10f,0.724375,0.552754,0.969375,0.918768,/m/021c5h
153d277f6a43b10f,0.0,0.627451,0.045625,0.811391,/m/021c5h
153d277f6a43b10f,0.00875,0.510738,0.0525,0.67507,/m/021c5h
153d277f6a43b10f,0.028125,0.64239,0.10125,0.842204,/m/021c5h
153d277f6a43b10f,0.040625,0.370682,0.075625,0.445378,/m/021c5h
153d277f6a43b10f,0.0475,0.512605,0.1175,0.689076,/m/021c5h
153d277f6a43b10f,0.105,0.665733,0.185625,0.897292,/m/021c5h
153d277f6a43b10f,0.17375,0.698413,0.2625,0.946779,/m/021c5h
153d277f6a43b10f,0.3175,0.633053,0.36875,0.698413,/m/021c5h
153d277f6a43b10f,0.365,0.560224,0.400625,0.713352,/m/021c5h
153d277f6a43b10f,0.7375,0.660131,0.83875,0.955182,/m/021c5h
153d277f6a43b10f,0.89,0.704015,0.996875,0.999066,/m/021c5h
153d277f6a43b10f,0.956875,0.558357,0.98625,0.652661,/m/021c5h
153d277f6a43b10f,0.0,0.424837,0.10625,0.626517,/m/021c5h
153d277f6a43b10f,0.12625,0.446312,0.22125,0.729225,/m/021c5h
153d277f6a43b10f,0.196875,0.40056,0.31875,0.714286,/m/021c5h
153d277f6a43b10f,0.28125,0.323996,0.47125,0.741363,/m/021c5h
153d277f6a43b10f,0.409375,0.329599,0.54,0.792717,/m/021c5h
153d277f6a43b10f,0.485,0.323996,0.645625,0.803922,/m/021c5h
153d277f6a43b10f,0.58375,0.309991,0.803125,0.845938,/m/021c5h
154eb70ef1bbd448,0.045966,0.03125,0.982176,0.9675,/m/04_r5c
154eb70ef1bbd448,0.0,0.495625,0.999062,0.999375,/m/04_r5c
1552f253adbae020,0.0,0.181373,0.120915,0.45915,/m/021c5h
1552f253adbae020,0.01634,0.486928,0.539216,0.908497,/m/021c5h
1552f253adbae020,0.083333,0.169935,0.823529,0.542484,/m/021c5h
1552f253adbae020,0.697712,0.109477,0.998366,0.691176,/m/021c5h
1558273c04e53c09,0.0,0.005625,0.289077,0.8675,/m/04_r5c
1558273c04e53c09,0.193032,0.099375,0.926554,0.783125,/m/04_r5c
1558273c04e53c09,0.720339,0.315,0.999058,0.8,/m/04_r5c
158d33584151666a,0.09875,0.156808,0.791875,0.999061,/m/021c5h
158d33584151666a,0.880625,0.205634,0.998125,0.361502,/m/021c5h
15dade0f1dbc2959,0.0,0.0,0.94125,0.815102,/m/021c5h
15dade0f1dbc2959,0.080625,0.105518,0.57125,0.851888,/m/021c5h
15f8f1788dc275ce,0.035047,0.208594,0.684579,0.961719,/m/021c5h
1602177f9654d7d2,0.115625,0.284167,0.766875,0.950833,/m/021c5h
1602177f9654d7d2,0.06875,0.115833,0.14625,0.293333,/m/021c5h
1602177f9654d7d2,0.14875,0.105833,0.415,0.3,/m/021c5h
1602177f9654d7d2,0.415,0.164167,0.6875,0.375833,/m/021c5h
1602177f9654d7d2,0.46125,0.72,0.66,0.934167,/m/021c5h
160bb553ca109a0f,0.61,0.411667,0.773125,0.601667,/m/021c5h
160bb553ca109a0f,0.0975,0.476667,0.191875,0.609167,/m/021c5h
160bb553ca109a0f,0.36625,0.413333,0.59875,0.609167,/m/021c5h
160bb553ca109a0f,0.56,0.494167,0.62875,0.589167,/m/021c5h
16319f5044d05d2f,0.379883,0.276042,0.518555,0.403646,/m/021c5h
16319f5044d05d2f,0.424805,0.382812,0.475586,0.459635,/m/021c5h
16319f5044d05d2f,0.424805,0.384115,0.479492,0.459635,/m/021c5h
1643c16233d46128,0.0,0.47,0.029375,0.5475,/m/021c5h
1643c16233d46128,0.0525,0.468333,0.08375,0.5475,/m/021c5h
1643c16233d46128,0.378125,0.625,0.43125,0.878333,/m/021c5h
1643c16233d46128,0.631875,0.425833,0.715,0.744167,/m/021c5h
1643c16233d46128,0.86125,0.544167,0.90875,0.685,/m/021c5h
1643c16233d46128,0.0,0.0,0.614375,0.555,/m/021c5h
1643c16233d46128,0.60875,0.0,0.999375,0.2425,/m/021c5h
1643c16233d46128,0.09875,0.265833,0.6725,0.9125,/m/021c5h
1643c16233d46128,0.538125,0.3425,0.879375,0.740833,/m/021c5h
164c5eade336c5e7,0.2175,0.159925,0.635,0.750706,/m/021c5h
164c5eade336c5e7,0.0,0.302916,0.999375,0.999059,/m/021c5h
164c5eade336c5e7,0.00125,0.088429,0.998125,0.301035,/m/021c5h
164c5eade336c5e7,0.249375,0.167451,0.62,0.780809,/m/021c5h
1651bfbe7d92de70,0.016667,0.01868,0.999167,0.998755,/m/04_r5c
168f95c20379a2b6,0.768125,0.822727,0.99625,1.0,/m/021c5h
168f95c20379a2b6,0.0,0.0,0.084375,0.035606,/m/021c5h
168f95c20379a2b6,0.0,0.039394,0.1,0.458333,/m/021c5h
168f95c20379a2b6,0.0,0.580303,0.223125,0.999242,/m/021c5h
168f95c20379a2b6,0.00375,0.016667,0.181875,0.135606,/m/021c5h
168f95c20379a2b6,0.063125,0.305303,0.370625,0.966667,/m/021c5h
168f95c20379a2b6,0.0775,0.07197,0.360625,0.390909,/m/021c5h
168f95c20379a2b6,0.08875,0.0,0.23,0.088636,/m/021c5h
168f95c20379a2b6,0.2725,0.020455,0.43875,0.161364,/m/021c5h
168f95c20379a2b6,0.3125,0.207576,0.84625,0.999242,/m/021c5h
168f95c20379a2b6,0.349375,0.004545,0.700625,0.275758,/m/021c5h
168f95c20379a2b6,0.669375,0.068182,0.999375,0.200758,/m/021c5h
168f95c20379a2b6,0.68625,0.255303,0.996875,0.409848,/m/021c5h
168f95c20379a2b6,0.688125,0.140152,0.999375,0.375758,/m/021c5h
168f95c20379a2b6,0.795625,0.387879,0.999375,0.985606,/m/021c5h
168f95c20379a2b6,0.875625,0.880303,0.89,0.906818,/m/021c5h
169357e87c8a8bd0,0.138655,0.3125,0.798319,0.728125,/m/021c5h
169357e87c8a8bd0,0.10084,0.36875,0.827731,0.734375,/m/021c5h
169357e87c8a8bd0,0.394958,0.190625,0.420168,0.21875,/m/021c5h
16bf33f049c41bcd,0.3675,0.375278,0.61625,0.665924,/m/021c5h
16bf33f049c41bcd,0.0,0.0,0.999375,0.581292,/m/021c5h
16bf33f049c41bcd,0.26,0.435412,0.349375,0.739421,/m/021c5h
16bf33f049c41bcd,0.31125,0.433185,0.399375,0.709354,/m/021c5h
16c17d8bd680c5b8,0.075985,0.15,0.849906,0.850625,/m/021c5h
16ddf7a258b9e63a,0.4725,0.305556,0.6125,0.751111,/m/021c5h
16ddf7a258b9e63a,0.206875,0.65,0.4325,0.945556,/m/021c5h
16fe0620e2de1301,0.048964,0.5,0.938795,0.975625,/m/021c5h
16fe0620e2de1301,0.0,0.418125,0.205273,0.605625,/m/021c5h
16fe0620e2de1301,0.285311,0.004375,0.999058,0.796875,/m/021c5h
17279d76c1f56b03,0.348125,0.438086,0.520625,0.665103,/m/021c5h
17279d76c1f56b03,0.5125,0.494371,0.626875,0.675422,/m/021c5h
1732d67fe6a855bb,0.462789,0.099184,0.888055,0.902072,/m/021c5h
1732d67fe6a855bb,0.0,0.0,0.490306,0.681105,/m/021c5h
17424005453fd22a,0.0,0.45409,0.998888,0.998331,/m/04_r5c
17424005453fd22a,0.820912,0.382304,0.889878,0.495826,/m/04_r5c
17424005453fd22a,0.894327,0.472454,0.951057,0.51419,/m/04_r5c
17424005453fd22a,0.935484,0.449082,0.977753,0.497496,/m/04_r5c
17424005453fd22a,0.027809,0.407346,0.205784,0.766277,/m/04_r5c
17424005453fd22a,0.246941,0.522538,0.348165,0.761269,/m/04_r5c
17424005453fd22a,0.329255,0.639399,0.447164,0.747913,/m/04_r5c
17424005453fd22a,0.343715,0.470785,0.523915,0.746244,/m/04_r5c
17424005453fd22a,0.371524,0.57596,0.521691,0.744574,/m/04_r5c
17424005453fd22a,0.394883,0.48581,0.611791,0.752922,/m/04_r5c
17424005453fd22a,0.638487,0.45409,0.877642,0.742905,/m/04_r5c
174a7f4061a4b306,0.250625,0.356667,0.333125,0.445,/m/021c5h
174a7f4061a4b306,0.36375,0.340833,0.420625,0.400833,/m/021c5h
174a7f4061a4b306,0.378125,0.3525,0.46625,0.4425,/m/021c5h
174a7f4061a4b306,0.51,0.535,0.735,0.88,/m/021c5h
174a7f4061a4b306,0.5575,0.426667,0.70875,0.568333,/m/021c5h
1751a74524061cd2,0.0,0.0,0.1575,0.310798,/m/021c5h
1751a74524061cd2,0.0,0.274178,0.416875,0.953991,/m/021c5h
1751a74524061cd2,0.1075,0.0,0.6625,0.934272,/m/021c5h
1751a74524061cd2,0.6225,0.0,0.999375,0.999061,/m/021c5h
1751a74524061cd2,0.945625,0.602817,0.999375,0.998122,/m/021c5h
1759e23e32a8cfbc,0.003125,0.0,0.999375,0.999058,/m/04_r5c
1766195f38429179,0.251875,0.145,0.604375,0.999167,/m/021c5h
1766195f38429179,0.321875,0.241667,0.563125,0.999167,/m/021c5h
1766195f38429179,0.57875,0.025,0.60875,0.093333,/m/021c5h
1766195f38429179,0.65875,0.0,0.759375,0.201667,/m/021c5h
1766195f38429179,0.904375,0.054167,0.93125,0.1175,/m/021c5h
1766195f38429179,0.0,0.0,0.063125,0.226667,/m/021c5h
1766195f38429179,0.410625,0.324167,0.5425,0.821667,/m/021c5h
1766195f38429179,0.48625,0.148333,0.70625,0.703333,/m/021c5h
1766195f38429179,0.534375,0.064167,0.856875,0.6275,/m/021c5h
1775ad9cc954879b,0.1625,0.156875,0.5925,0.614375,/m/021c5h
1775ad9cc954879b,0.640833,0.255625,0.999167,0.395625,/m/021c5h
17b04d560f053e82,0.2175,0.111667,0.90375,0.885,/m/021c5h
17b3c228c3c75feb,0.009796,0.09875,0.634286,0.724375,/m/021c5h
17b958fb9bfd1f80,0.117333,0.183267,0.536,0.832669,/m/04_r5c
17b958fb9bfd1f80,0.466667,0.195219,0.82,0.820717,/m/04_r5c
17b958fb9bfd1f80,0.745333,0.250996,0.973333,0.898406,/m/04_r5c
17c31262ee0f9ee8,0.0,0.014375,0.339167,0.784375,/m/04_r5c
17c31262ee0f9ee8,0.454167,0.015,0.999167,0.55125,/m/04_r5c
17d67f666f15de06,0.206875,0.0,0.999375,0.999061,/m/021c5h
17f1c3856c57fa5a,0.284615,0.172515,0.484615,0.374269,/m/021c5h
17f1c3856c57fa5a,0.357692,0.140351,0.607692,0.388889,/m/021c5h
17f7b4858bf761a8,0.235625,0.004167,1.0,0.998333,/m/04_r5c
17f7b4858bf761a8,0.0,0.0,0.32875,0.521667,/m/04_r5c
17f7b4858bf761a8,0.146875,0.640833,0.614375,0.9825,/m/04_r5c
182a73a0ed435697,0.012195,0.1883,0.370732,0.550274,/m/021c5h
182a73a0ed435697,0.365854,0.250457,0.582927,0.49543,/m/021c5h
182a73a0ed435697,0.446341,0.308958,0.729268,0.575868,/m/021c5h
1864d4ac4ae13779,0.054375,0.120404,0.143125,0.34375,/m/04_r5c
1864d4ac4ae13779,0.1725,0.112132,0.33375,0.371324,/m/04_r5c
1864d4ac4ae13779,0.0,0.0,0.203125,0.311581,/m/04_r5c
1864d4ac4ae13779,0.205625,0.002757,0.53125,0.363971,/m/04_r5c
1864d4ac4ae13779,0.53,0.0,0.724375,0.17739,/m/04_r5c
1864d4ac4ae13779,0.724375,0.000919,0.999375,0.202206,/m/04_r5c
1864d4ac4ae13779,0.446875,0.168199,0.8425,0.821691,/m/04_r5c
1864d4ac4ae13779,0.698125,0.171875,0.999375,0.844669,/m/04_r5c
1872a06e52cc267b,0.010551,0.073437,0.856975,0.871875,/m/021c5h
1872a06e52cc267b,0.03517,0.0,0.998828,0.427344,/m/021c5h
1893adc41228c55a,0.0,0.0,0.487305,0.426061,/m/021c5h
1893adc41228c55a,0.104492,0.046852,0.975586,0.928258,/m/021c5h
18b9ca1228568be5,0.0,0.0,0.904375,0.41314,/m/04_r5c
18b9ca1228568be5,0.904375,0.0,0.999375,0.42539,/m/04_r5c
18b9ca1228568be5,0.341875,0.19265,0.558125,0.53118,/m/04_r5c
18b9ca1228568be5,0.47125,0.113586,0.754375,0.524499,/m/04_r5c
18c6249258171cea,0.09,0.645946,0.158,0.997297,/m/021c5h
18c6249258171cea,0.154,0.643243,0.202,0.964865,/m/021c5h
18c6249258171cea,0.158,0.640541,0.202,0.962162,/m/021c5h
18c6249258171cea,0.206,0.648649,0.266,0.997297,/m/021c5h
18c6249258171cea,0.276,0.662162,0.328,0.967568,/m/021c5h
18c6249258171cea,0.322,0.664865,0.384,0.989189,/m/021c5h
18c6249258171cea,0.478,0.62973,0.576,0.997297,/m/021c5h
18c6249258171cea,0.732,0.632432,0.782,0.851351,/m/021c5h
18c6249258171cea,0.026,0.683784,0.096,0.997297,/m/021c5h
18c6249258171cea,0.08,0.691892,0.162,0.997297,/m/021c5h
18c6249258171cea,0.164,0.686486,0.21,0.940541,/m/021c5h
18c6249258171cea,0.178,0.694595,0.216,0.902703,/m/021c5h
18c6249258171cea,0.212,0.683784,0.278,0.978378,/m/021c5h
18c6249258171cea,0.286,0.683784,0.33,0.951351,/m/021c5h
18c6249258171cea,0.312,0.697297,0.408,0.978378,/m/021c5h
18c6249258171cea,0.468,0.675676,0.558,0.997297,/m/021c5h
18c6249258171cea,0.722,0.664865,0.818,0.854054,/m/021c5h
18c6249258171cea,0.792,0.781081,0.834,0.927027,/m/021c5h
18c6249258171cea,0.96,0.751351,0.998,0.875676,/m/021c5h
18c6249258171cea,0.372,0.321622,0.84,0.997297,/m/021c5h
18c6249258171cea,0.414,0.178378,0.588,0.689189,/m/021c5h
18c6249258171cea,0.732,0.662162,0.794,0.708108,/m/021c5h
18c6249258171cea,0.81,0.554054,0.994,0.945946,/m/021c5h
1908aa397be01e5a,0.342187,0.248544,0.938281,0.923301,/m/021c5h
1908aa397be01e5a,0.0,0.663107,0.232031,0.86699,/m/021c5h
1908aa397be01e5a,0.310937,0.712621,0.386719,0.811651,/m/021c5h
1908aa397be01e5a,0.436719,0.730097,0.534375,0.813592,/m/021c5h
1908aa397be01e5a,0.492188,0.769903,0.547656,0.854369,/m/021c5h
1908aa397be01e5a,0.639844,0.728155,0.723437,0.825243,/m/021c5h
1908aa397be01e5a,0.676562,0.782524,0.817187,0.851456,/m/021c5h
190d3552f535592c,0.144068,0.126875,0.882298,0.999375,/m/04_r5c
191b1659d9ebe09f,0.227082,0.475186,0.591253,0.825062,/m/021c5h
191b1659d9ebe09f,0.798991,0.30397,0.880572,0.57196,/m/021c5h
191b1659d9ebe09f,0.0,0.059553,0.683768,0.58933,/m/021c5h
1939b80d5936d0f4,0.466875,0.140301,0.784375,0.932203,/m/021c5h
1939b80d5936d0f4,0.0,0.0,0.999375,0.450094,/m/021c5h
1966509d447eef7b,0.20625,0.162289,0.813125,0.901501,/m/021c5h
1971fb6a7175d8d8,0.228125,0.231492,0.7875,0.848414,/m/04_r5c
19872d8b02a82999,0.058594,0.343494,0.279687,0.745604,/m/04_r5c
19872d8b02a82999,0.55,0.485346,0.985156,0.746776,/m/04_r5c
19a7bddff7221de1,0.105625,0.0,0.98875,1.0,/m/021c5h
19a7bddff7221de1,0.1,0.0,0.8925,1.0,/m/021c5h
19a7bddff7221de1,0.01625,0.140833,0.20375,0.705833,/m/021c5h
19a7bddff7221de1,0.885625,0.158333,0.98375,0.240833,/m/021c5h
19a7bddff7221de1,0.90125,0.168333,0.9425,0.334167,/m/021c5h
19a7bddff7221de1,0.93875,0.168333,0.9725,0.3275,/m/021c5h
19a7bddff7221de1,0.9775,0.168333,0.999375,0.3275,/m/021c5h
19a7bddff7221de1,0.0,0.251667,0.18125,0.866667,/m/021c5h
19a7bddff7221de1,0.0025,0.196667,0.214375,0.500833,/m/021c5h
19a7bddff7221de1,0.89,0.189167,0.93375,0.3325,/m/021c5h
19a7bddff7221de1,0.925,0.206667,0.96875,0.35,/m/021c5h
19a7bddff7221de1,0.978125,0.1875,0.999375,0.351667,/m/021c5h
19a7eb0867645ea8,0.0,0.234167,0.381875,0.999167,/m/021c5h
19a7eb0867645ea8,0.340625,0.06,0.84125,0.999167,/m/021c5h
19cdf466b36b4fad,0.709375,0.001563,0.989062,0.698438,/m/021c5h
19cdf466b36b4fad,0.0,0.173438,0.998438,0.998438,/m/021c5h
19eeb0dcb4cde761,0.0,0.040625,0.044375,0.08125,/m/021c5h
19eeb0dcb4cde761,0.1325,0.0425,0.215625,0.148125,/m/021c5h
19eeb0dcb4cde761,0.261875,0.095,0.32125,0.16,/m/021c5h
1a1f6ceef6aaa462,0.338667,0.654,0.439333,0.798,/m/021c5h
1a4843b9286a21d3,0.0875,0.090833,0.999375,0.999167,/m/021c5h
1a8c8e51bfb241e5,0.0,0.013133,0.41625,0.567542,/m/04_r5c
1a8c8e51bfb241e5,0.06375,0.181051,0.59,0.780488,/m/04_r5c
1a8c8e51bfb241e5,0.390625,0.551595,0.5825,0.749531,/m/04_r5c
1a8c8e51bfb241e5,0.64,0.139775,0.999375,0.657598,/m/04_r5c
1a8c8e51bfb241e5,0.6475,0.41651,0.8925,0.839587,/m/04_r5c
1aa25f6421bc790b,0.1975,0.2375,0.55625,0.975,/m/04_r5c
1aa25f6421bc790b,0.32375,0.129167,0.999375,0.9475,/m/04_r5c
1ab410308103e47a,0.013125,0.029163,0.9025,0.963311,/m/021c5h
1ab410308103e47a,0.35875,0.0,0.964375,0.287865,/m/021c5h
1acb7dceeb173704,0.30125,0.330469,0.606875,0.663281,/m/021c5h
1acb7dceeb173704,0.0,0.117969,0.0625,0.160938,/m/021c5h
1acb7dceeb173704,0.025,0.150781,0.10625,0.253906,/m/021c5h
1acb7dceeb173704,0.05375,0.103906,0.0775,0.1625,/m/021c5h
1acb7dceeb173704,0.071875,0.1125,0.16375,0.265625,/m/021c5h
1acb7dceeb173704,0.115625,0.088281,0.128125,0.117969,/m/021c5h
1acb7dceeb173704,0.12125,0.086719,0.135,0.110937,/m/021c5h
1acb7dceeb173704,0.14875,0.096875,0.193125,0.148438,/m/021c5h
1acb7dceeb173704,0.184375,0.066406,0.205,0.138281,/m/021c5h
1acb7dceeb173704,0.24375,0.0,0.304375,0.251563,/m/021c5h
1acb7dceeb173704,0.2825,0.032031,0.4475,0.215625,/m/021c5h
1acb7dceeb173704,0.43625,0.0,0.70625,0.197656,/m/021c5h
1acb7dceeb173704,0.45125,0.082031,0.50375,0.205469,/m/021c5h
1acb7dceeb173704,0.68125,0.030469,0.999375,0.3,/m/021c5h
1acb7dceeb173704,0.320625,0.317187,0.6175,0.649219,/m/021c5h
1b1fd65be23cb57d,0.441406,0.263543,0.692383,0.549048,/m/021c5h
1b1fd65be23cb57d,0.0,0.487555,0.02832,0.562225,/m/021c5h
1b1fd65be23cb57d,0.007812,0.522694,0.036133,0.623719,/m/021c5h
1b1fd65be23cb57d,0.022461,0.849195,0.094727,0.994143,/m/021c5h
1b1fd65be23cb57d,0.068359,0.483163,0.212891,0.584187,/m/021c5h
1b1fd65be23cb57d,0.071289,0.771596,0.133789,0.922401,/m/021c5h
1b1fd65be23cb57d,0.085938,0.648609,0.110352,0.7306,/m/021c5h
1b1fd65be23cb57d,0.089844,0.568082,0.115234,0.651537,/m/021c5h
1b1fd65be23cb57d,0.089844,0.619326,0.132812,0.715959,/m/021c5h
1b1fd65be23cb57d,0.09375,0.670571,0.133789,0.834553,/m/021c5h
1b1fd65be23cb57d,0.118164,0.692533,0.162109,0.834553,/m/021c5h
1b1fd65be23cb57d,0.118164,0.942899,0.175781,0.998536,/m/021c5h
1b1fd65be23cb57d,0.119141,0.584187,0.167969,0.710102,/m/021c5h
1b1fd65be23cb57d,0.162109,0.625183,0.188477,0.765739,/m/021c5h
